time_s,C_H2_out_kmol_per_m3,C_CH4_out_kmol_per_m3,y_CH4_out,u_out_m_per_s
21.39836423942546,0.037863973238562304,0.1242663764605183,0.7664596831571688,0.15000000000000002
21.40055176611884,0.037864080975468506,0.1242403854185194,0.7664217290383505,0.15000000000000002
21.402739292812228,0.037864188694320226,0.12421439873209081,0.7663837691606745,0.15000000000000002
21.404926819505615,0.037864296395121164,0.1241884164003536,0.7663458035231453,0.15000000000000002
21.407114346199002,0.03786440407787495,0.12416243842242904,0.7663078321247673,0.15000000000000002
21.409301872892385,0.0378645117425852,0.12413646479743862,0.7662698549645445,0.15000000000000002
21.411489399585772,0.037864619389255554,0.12411049552450416,0.7662318720414814,0.15000000000000002
21.413676926279155,0.037864727017889656,0.12408453060274764,0.7661938833545815,0.15000000000000002
21.415864452972535,0.037864834628491155,0.12405857003129132,0.7661558889028488,0.15000000000000002
21.418051979665922,0.03786494222106369,0.1240326138092576,0.7661178886852864,0.15000000000000002
21.42023950635931,0.03786504979561087,0.1240066619357693,0.7660798827008981,0.15000000000000002
21.422427033052692,0.03786515735213638,0.12398071440994914,0.7660418709486863,0.15000000000000002
21.42461455974608,0.03786526489064382,0.12395477123092044,0.7660038534276543,0.15000000000000002
21.426802086439466,0.03786537241113682,0.12392883239780644,0.7659658301368047,0.15000000000000002
21.428989613132845,0.03786547991361903,0.12390289790973096,0.7659278010751404,0.15000000000000002
21.431177139826232,0.037865587398094064,0.12387696776581784,0.7658897662416635,0.15000000000000002
21.43336466651962,0.037865694864565556,0.12385104196519095,0.7658517256353757,0.15000000000000002
21.435552193213006,0.03786580231303715,0.123825120506975,0.7658136792552799,0.15000000000000002
21.43773971990639,0.03786590974351244,0.1237992033902943,0.7657756271003773,0.15000000000000002
21.439927246599776,0.03786601715599516,0.1237732906142735,0.765737569169669,0.15000000000000002
21.44211477329316,0.03786612455048881,0.12374738217803787,0.765699505462157,0.15000000000000002
21.444302299986543,0.03786623192699705,0.12372147808071261,0.7656614359768427,0.15000000000000002
21.44648982667993,0.03786633928552352,0.12369557832142317,0.7656233607127266,0.15000000000000002
21.448677353373316,0.03786644662607184,0.1236696828992953,0.7655852796688098,0.15000000000000002
21.450864880066703,0.03786655394864563,0.12364379181345493,0.765547192844093,0.15000000000000002
21.453052406760083,0.03786666125324853,0.12361790506302837,0.7655091002375765,0.15000000000000002
21.45523993345347,0.037866768539884146,0.1235920226471419,0.7654710018482603,0.15000000000000002
21.45742746014685,0.03786687580855607,0.12356614456492221,0.765432897675145,0.15000000000000002
21.459614986840236,0.03786698305926797,0.12354027081549628,0.7653947877172304,0.15000000000000002
21.461802513533623,0.037867090292023446,0.12351440139799114,0.7653566719735156,0.15000000000000002
21.46399004022701,0.03786719750682613,0.12348853631153421,0.7653185504430008,0.15000000000000002
21.466177566920393,0.037867304703679605,0.12346267555525309,0.765280423124685,0.15000000000000002
21.46836509361378,0.037867411882587514,0.12343681912827557,0.7652422900175674,0.15000000000000002
21.470552620307163,0.03786751904355346,0.12341096702972965,0.7652041511206468,0.15000000000000002
21.472740147000547,0.03786762618658104,0.1233851192587437,0.7651660064329221,0.15000000000000002
21.474927673693934,0.037867733311673875,0.12335927581444628,0.765127855953392,0.15000000000000002
21.47711520038732,0.03786784041883561,0.12333343669596614,0.7650896996810546,0.15000000000000002
21.479302727080707,0.03786794750806984,0.1233076019024323,0.7650515376149084,0.15000000000000002
21.481490253774094,0.03786805457938017,0.12328177143297389,0.7650133697539511,0.15000000000000002
21.483677780467474,0.03786816163277019,0.12325594528672042,0.7649751960971806,0.15000000000000002
21.48586530716086,0.03786826866824352,0.12323012346280159,0.7649370166435947,0.15000000000000002
21.488052833854248,0.03786837568580378,0.12320430596034726,0.7648988313921905,0.15000000000000002
21.49024036054763,0.037868482685454556,0.12317849277848777,0.7648606403419657,0.15000000000000002
21.492427887241014,0.03786858966719944,0.12315268391635342,0.7648224434919173,0.15000000000000002
21.4946154139344,0.03786869663104209,0.12312687937307482,0.7647842408410419,0.15000000000000002
21.496802940627784,0.037868803576986056,0.12310107914778268,0.7647460323883363,0.15000000000000002
21.498990467321168,0.03786891050503496,0.12307528323960835,0.7647078181327971,0.15000000000000002
21.501177994014554,0.037869017415192406,0.12304949164768306,0.7646695980734205,0.15000000000000002
21.503365520707938,0.03786912430746199,0.12302370437113848,0.764631372209203,0.15000000000000002
21.505553047401325,0.0378692311818473,0.12299792140910618,0.7645931405391401,0.15000000000000002
21.50774057409471,0.03786933803835194,0.1229721427607184,0.7645549030622277,0.15000000000000002
21.5099281007881,0.037869444876979574,0.1229463684251073,0.7645166597774613,0.15000000000000002
21.512115627481478,0.037869551697733685,0.1229205984014054,0.7644784106838368,0.15000000000000002
21.514303154174865,0.03786965850061791,0.12289483268874542,0.7644401557803489,0.15000000000000002
21.51649068086825,0.03786976528563586,0.12286907128626046,0.7644018950659929,0.15000000000000002
21.518678207561635,0.037869872052791104,0.12284331419308347,0.7643636285397634,0.15000000000000002
21.520865734255022,0.037869978802087256,0.12281756140834794,0.764325356200655,0.15000000000000002
21.52305326094841,0.03787008553352794,0.12279181293118761,0.7642870780476619,0.15000000000000002
21.52524078764179,0.037870192247116644,0.12276606876073645,0.7642487940797795,0.15000000000000002
21.527428314335175,0.03787029894285703,0.12274032889612842,0.7642105042960011,0.15000000000000002
21.529615841028562,0.037870405620752695,0.12271459333649792,0.7641722086953203,0.15000000000000002
21.531803367721942,0.03787051228080719,0.12268886208097968,0.7641339072767316,0.15000000000000002
21.53399089441533,0.03787061892302413,0.12266313512870844,0.7640956000392279,0.15000000000000002
21.536178421108715,0.03787072554740707,0.12263741247881928,0.764057286981803,0.15000000000000002
21.538365947802102,0.03787083215395961,0.12261169413044744,0.7640189681034498,0.15000000000000002
21.540553474495482,0.03787093874268535,0.12258598008272857,0.7639806434031615,0.15000000000000002
21.54274100118887,0.03787104531358785,0.12256027033479838,0.7639423128799306,0.15000000000000002
21.544928527882256,0.03787115186667068,0.12253456488579283,0.76390397653275,0.15000000000000002
21.54711605457564,0.037871258401937495,0.12250886373484816,0.7638656343606117,0.15000000000000002
21.549303581269026,0.0378713649193918,0.12248316688110085,0.7638272863625084,0.15000000000000002
21.551491107962413,0.03787147141903717,0.1224574743236875,0.7637889325374319,0.15000000000000002
21.553678634655792,0.037871577900877224,0.12243178606174525,0.7637505728843742,0.15000000000000002
21.55586616134918,0.0378716843649155,0.12240610209441119,0.763712207402327,0.15000000000000002
21.558053688042566,0.03787179081115561,0.12238042242082267,0.7636738360902818,0.15000000000000002
21.560241214735953,0.0378718972396011,0.12235474704011746,0.7636354589472302,0.15000000000000002
21.56242874142934,0.03787200365025555,0.1223290759514333,0.7635970759721628,0.15000000000000002
21.564616268122723,0.037872110043122534,0.12230340915390828,0.7635586871640708,0.15000000000000002
21.566803794816106,0.03787221641820563,0.12227774664668078,0.7635202925219452,0.15000000000000002
21.568991321509493,0.037872322775508414,0.12225208842888931,0.7634818920447761,0.15000000000000002
